,time,passenger_id,latitude,longitude,altitude,location,event
112,1686874216543,passenger30,33.9473393894643,-118.373647676473,0.0,SJ_ENTRANCE,vertiport_entrance
113,1686874216544,passenger30,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,enter_waiting_room
114,1686874245366,passenger31,33.9473393894643,-118.373647676473,0.0,RICHMOND_ENTRANCE,vertiport_entrance
115,1686874245367,passenger31,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,enter_waiting_room
116,1686874264617,passenger32,33.9473393894643,-118.373647676473,0.0,RICHMOND_ENTRANCE,vertiport_entrance
117,1686874264618,passenger32,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,enter_waiting_room
118,1686874283824,passenger33,33.9473393894643,-118.373647676473,0.0,RICHMOND_ENTRANCE,vertiport_entrance
119,1686874283825,passenger33,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,enter_waiting_room
120,1686874286508,passenger3,33.9473995910249,-118.374275130822,0.0,RICHMOND_GATE,fato_arrival
121,1686874286509,passenger6,33.9473995910249,-118.374275130822,0.0,RICHMOND_GATE,fato_arrival
122,1686874286510,passenger9,33.9473995910249,-118.374275130822,0.0,RICHMOND_GATE,fato_arrival
123,1686874286511,passenger24,33.9473995910249,-118.374275130822,0.0,RICHMOND_GATE,fato_arrival
124,1686874289296,passenger34,33.9473393894643,-118.373647676473,0.0,STOCKTON_ENTRANCE,vertiport_entrance
125,1686874289297,passenger34,33.9471955065246,-118.37445960086,0.0,STOCKTON_ROOM,enter_waiting_room
126,1686874289298,passenger4,33.9471955065246,-118.37445960086,0.0,STOCKTON_ROOM,passenger_consolidation
127,1686874289299,passenger13,33.9471955065246,-118.37445960086,0.0,STOCKTON_ROOM,passenger_consolidation
128,1686874289300,passenger20,33.9471955065246,-118.37445960086,0.0,STOCKTON_ROOM,passenger_consolidation
129,1686874289301,passenger34,33.9471955065246,-118.37445960086,0.0,STOCKTON_ROOM,passenger_consolidation
130,1686874289302,passenger4,33.9471955065246,-118.37445960086,0.0,STOCKTON_ROOM,flight_assignment
131,1686874289303,passenger13,33.9471955065246,-118.37445960086,0.0,STOCKTON_ROOM,flight_assignment
132,1686874289304,passenger20,33.9471955065246,-118.37445960086,0.0,STOCKTON_ROOM,flight_assignment
133,1686874289305,passenger34,33.9471955065246,-118.37445960086,0.0,STOCKTON_ROOM,flight_assignment
134,1686874289306,passenger4,33.9471955065246,-118.37445960086,0.0,STOCKTON_ROOM,boarding_start
135,1686874289307,passenger13,33.9471955065246,-118.37445960086,0.0,STOCKTON_ROOM,boarding_start
136,1686874289308,passenger20,33.9471955065246,-118.37445960086,0.0,STOCKTON_ROOM,boarding_start
137,1686874289309,passenger34,33.9471955065246,-118.37445960086,0.0,STOCKTON_ROOM,boarding_start
138,1686874289310,passenger4,33.9473995910249,-118.374275130822,0.0,STOCKTON_GATE,boarding_gate
139,1686874289311,passenger13,33.9473995910249,-118.374275130822,0.0,STOCKTON_GATE,boarding_gate
140,1686874289312,passenger20,33.9473995910249,-118.374275130822,0.0,STOCKTON_GATE,boarding_gate
141,1686874289313,passenger34,33.9473995910249,-118.374275130822,0.0,STOCKTON_GATE,boarding_gate
142,1686874290833,passenger35,33.9473393894643,-118.373647676473,0.0,RICHMOND_ENTRANCE,vertiport_entrance
143,1686874290834,passenger35,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,enter_waiting_room
144,1686874316354,passenger36,33.9473393894643,-118.373647676473,0.0,SJ_ENTRANCE,vertiport_entrance
145,1686874316355,passenger36,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,enter_waiting_room
146,1686874343709,passenger37,33.9473393894643,-118.373647676473,0.0,SJ_ENTRANCE,vertiport_entrance
147,1686874343710,passenger37,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,enter_waiting_room
148,1686874352026,passenger5,33.9473995910249,-118.374275130822,0.0,RICHMOND_GATE,fato_arrival
149,1686874352027,passenger11,33.9473995910249,-118.374275130822,0.0,RICHMOND_GATE,fato_arrival
150,1686874352028,passenger17,33.9473995910249,-118.374275130822,0.0,RICHMOND_GATE,fato_arrival
151,1686874352029,passenger25,33.9473995910249,-118.374275130822,0.0,RICHMOND_GATE,fato_arrival
152,1686874354550,passenger38,33.9473393894643,-118.373647676473,0.0,RICHMOND_ENTRANCE,vertiport_entrance
153,1686874354551,passenger38,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,enter_waiting_room
154,1686874354552,passenger32,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,passenger_consolidation
155,1686874354553,passenger33,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,passenger_consolidation
156,1686874354554,passenger35,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,passenger_consolidation
157,1686874354555,passenger38,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,passenger_consolidation
158,1686874354556,passenger32,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,flight_assignment
159,1686874354557,passenger33,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,flight_assignment
160,1686874354558,passenger35,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,flight_assignment
161,1686874354559,passenger38,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,flight_assignment
162,1686874354560,passenger32,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,boarding_start
163,1686874354561,passenger33,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,boarding_start
164,1686874354562,passenger35,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,boarding_start
165,1686874354563,passenger38,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,boarding_start
166,1686874354564,passenger32,33.9473995910249,-118.374275130822,0.0,RICHMOND_GATE,boarding_gate
167,1686874354565,passenger33,33.9473995910249,-118.374275130822,0.0,RICHMOND_GATE,boarding_gate
168,1686874354566,passenger35,33.9473995910249,-118.374275130822,0.0,RICHMOND_GATE,boarding_gate
169,1686874354567,passenger38,33.9473995910249,-118.374275130822,0.0,RICHMOND_GATE,boarding_gate
170,1686874354814,passenger39,33.9473393894643,-118.373647676473,0.0,SJ_ENTRANCE,vertiport_entrance
171,1686874354815,passenger39,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,enter_waiting_room
172,1686874375398,passenger40,33.9473393894643,-118.373647676473,0.0,RICHMOND_ENTRANCE,vertiport_entrance
173,1686874375399,passenger40,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,enter_waiting_room
174,1686874375400,passenger27,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,passenger_consolidation
175,1686874375401,passenger29,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,passenger_consolidation
176,1686874375402,passenger31,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,passenger_consolidation
177,1686874375403,passenger40,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,passenger_consolidation
178,1686874375404,passenger27,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,flight_assignment
179,1686874375405,passenger29,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,flight_assignment
180,1686874375406,passenger31,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,flight_assignment
181,1686874375407,passenger40,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,flight_assignment
182,1686874375408,passenger27,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,boarding_start
183,1686874375409,passenger29,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,boarding_start
184,1686874375410,passenger31,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,boarding_start
185,1686874375411,passenger40,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,boarding_start
186,1686874375412,passenger27,33.9473995910249,-118.374275130822,0.0,RICHMOND_GATE,boarding_gate
187,1686874375413,passenger29,33.9473995910249,-118.374275130822,0.0,RICHMOND_GATE,boarding_gate
188,1686874375414,passenger31,33.9473995910249,-118.374275130822,0.0,RICHMOND_GATE,boarding_gate
189,1686874375415,passenger40,33.9473995910249,-118.374275130822,0.0,RICHMOND_GATE,boarding_gate
190,1686874391512,passenger41,33.9473393894643,-118.373647676473,0.0,SJ_ENTRANCE,vertiport_entrance
191,1686874391513,passenger41,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,enter_waiting_room
192,1686874391514,passenger0,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,passenger_consolidation
193,1686874391515,passenger10,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,passenger_consolidation
194,1686874391516,passenger30,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,passenger_consolidation
195,1686874391517,passenger41,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,passenger_consolidation
196,1686874391518,passenger0,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,flight_assignment
197,1686874391519,passenger10,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,flight_assignment
198,1686874391520,passenger30,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,flight_assignment
199,1686874391521,passenger41,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,flight_assignment
200,1686874391522,passenger0,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,boarding_start
201,1686874391523,passenger10,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,boarding_start
202,1686874391524,passenger30,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,boarding_start
203,1686874391525,passenger41,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,boarding_start
204,1686874391526,passenger0,33.9473995910249,-118.374275130822,0.0,SJ_GATE,boarding_gate
205,1686874391527,passenger10,33.9473995910249,-118.374275130822,0.0,SJ_GATE,boarding_gate
206,1686874391528,passenger30,33.9473995910249,-118.374275130822,0.0,SJ_GATE,boarding_gate
207,1686874391529,passenger41,33.9473995910249,-118.374275130822,0.0,SJ_GATE,boarding_gate
208,1686874400693,passenger42,33.9473393894643,-118.373647676473,0.0,RICHMOND_ENTRANCE,vertiport_entrance
209,1686874400694,passenger42,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,enter_waiting_room
210,1686874405905,passenger43,33.9473393894643,-118.373647676473,0.0,SFO_ENTRANCE,vertiport_entrance
211,1686874405906,passenger43,33.9471955065246,-118.37445960086,0.0,SFO_ROOM,enter_waiting_room
212,1686874439814,passenger4,33.9473995910249,-118.374275130822,0.0,STOCKTON_GATE,fato_arrival
213,1686874439815,passenger13,33.9473995910249,-118.374275130822,0.0,STOCKTON_GATE,fato_arrival
214,1686874439816,passenger20,33.9473995910249,-118.374275130822,0.0,STOCKTON_GATE,fato_arrival
215,1686874439817,passenger34,33.9473995910249,-118.374275130822,0.0,STOCKTON_GATE,fato_arrival
216,1686874451758,passenger44,33.9473393894643,-118.373647676473,0.0,SFO_ENTRANCE,vertiport_entrance
217,1686874451759,passenger44,33.9471955065246,-118.37445960086,0.0,SFO_ROOM,enter_waiting_room
218,1686874451760,passenger14,33.9471955065246,-118.37445960086,0.0,SFO_ROOM,passenger_consolidation
219,1686874451761,passenger19,33.9471955065246,-118.37445960086,0.0,SFO_ROOM,passenger_consolidation
220,1686874451762,passenger28,33.9471955065246,-118.37445960086,0.0,SFO_ROOM,passenger_consolidation
221,1686874451763,passenger44,33.9471955065246,-118.37445960086,0.0,SFO_ROOM,passenger_consolidation
222,1686874451764,passenger14,33.9471955065246,-118.37445960086,0.0,SFO_ROOM,flight_assignment
223,1686874451765,passenger19,33.9471955065246,-118.37445960086,0.0,SFO_ROOM,flight_assignment
224,1686874451766,passenger28,33.9471955065246,-118.37445960086,0.0,SFO_ROOM,flight_assignment
225,1686874451767,passenger44,33.9471955065246,-118.37445960086,0.0,SFO_ROOM,flight_assignment
226,1686874451768,passenger14,33.9471955065246,-118.37445960086,0.0,SFO_ROOM,boarding_start
227,1686874451769,passenger19,33.9471955065246,-118.37445960086,0.0,SFO_ROOM,boarding_start
228,1686874451770,passenger28,33.9471955065246,-118.37445960086,0.0,SFO_ROOM,boarding_start
229,1686874451771,passenger44,33.9471955065246,-118.37445960086,0.0,SFO_ROOM,boarding_start
230,1686874451772,passenger14,33.9473995910249,-118.374275130822,0.0,SFO_GATE,boarding_gate
231,1686874451773,passenger19,33.9473995910249,-118.374275130822,0.0,SFO_GATE,boarding_gate
232,1686874451774,passenger28,33.9473995910249,-118.374275130822,0.0,SFO_GATE,boarding_gate
233,1686874451775,passenger44,33.9473995910249,-118.374275130822,0.0,SFO_GATE,boarding_gate
234,1686874469577,passenger45,33.9473393894643,-118.373647676473,0.0,RICHMOND_ENTRANCE,vertiport_entrance
235,1686874469578,passenger45,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,enter_waiting_room
236,1686874478657,passenger46,33.9473393894643,-118.373647676473,0.0,SFO_ENTRANCE,vertiport_entrance
237,1686874478658,passenger46,33.9471955065246,-118.37445960086,0.0,SFO_ROOM,enter_waiting_room
238,1686874496035,passenger47,33.9473393894643,-118.373647676473,0.0,SJ_ENTRANCE,vertiport_entrance
239,1686874496036,passenger47,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,enter_waiting_room
240,1686874496037,passenger15,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,passenger_consolidation
241,1686874496038,passenger37,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,passenger_consolidation
242,1686874496039,passenger39,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,passenger_consolidation
243,1686874496040,passenger47,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,passenger_consolidation
244,1686874496041,passenger15,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,flight_assignment
245,1686874496042,passenger37,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,flight_assignment
246,1686874496043,passenger39,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,flight_assignment
247,1686874496044,passenger47,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,flight_assignment
248,1686874496045,passenger15,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,boarding_start
249,1686874496046,passenger37,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,boarding_start
250,1686874496047,passenger39,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,boarding_start
251,1686874496048,passenger47,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,boarding_start
252,1686874496049,passenger15,33.9473995910249,-118.374275130822,0.0,SJ_GATE,boarding_gate
253,1686874496050,passenger37,33.9473995910249,-118.374275130822,0.0,SJ_GATE,boarding_gate
254,1686874496051,passenger39,33.9473995910249,-118.374275130822,0.0,SJ_GATE,boarding_gate
255,1686874496052,passenger47,33.9473995910249,-118.374275130822,0.0,SJ_GATE,boarding_gate
256,1686874497572,passenger48,33.9473393894643,-118.373647676473,0.0,RICHMOND_ENTRANCE,vertiport_entrance
257,1686874497573,passenger48,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,enter_waiting_room
258,1686874500000,passenger1,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,passenger_waiting_room_departure
259,1686874500001,passenger48,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,passenger_waiting_room_departure
260,1686874505068,passenger32,33.9473995910249,-118.374275130822,0.0,RICHMOND_GATE,fato_arrival
261,1686874505069,passenger33,33.9473995910249,-118.374275130822,0.0,RICHMOND_GATE,fato_arrival
262,1686874505070,passenger35,33.9473995910249,-118.374275130822,0.0,RICHMOND_GATE,fato_arrival
263,1686874505071,passenger38,33.9473995910249,-118.374275130822,0.0,RICHMOND_GATE,fato_arrival
264,1686874542030,passenger0,33.9473995910249,-118.374275130822,0.0,SJ_GATE,fato_arrival
265,1686874542031,passenger10,33.9473995910249,-118.374275130822,0.0,SJ_GATE,fato_arrival
266,1686874542032,passenger30,33.9473995910249,-118.374275130822,0.0,SJ_GATE,fato_arrival
