,time,tail_number,location,speed,soc,flight_direction,event,latitude,longitude,altitude
2927,1686893455498,aircraft3,SFO_PARK15,0.0,60.0,SFO_SJ,pushback,37.6218366613002,-122.375959825235,0.0
2928,1686893457604,aircraft10,SJ_FATO1,0.0,3.9968028886505635e-15,RICHMOND_SJ,landed,37.3056580008058,-121.85405613654,0.0
2929,1686893457605,aircraft10,SJ_FATO1,0.0,3.9968028886505635e-15,RICHMOND_SJ,ready_for_taxi_in,37.3056580008058,-121.85405613654,0.0
2930,1686893467967,aircraft11,Richmond_Stockton WP7,67.0,42.510000000000005,RICHMOND_STOCKTON,cruise,37.991038,-121.744975,450.0
2931,1686893478352,aircraft9,To stockton WP8,67.0,14.190000000000001,SFO_STOCKTON,cruise,37.951189,-121.343226,450.0
2932,1686893482889,aircraft2,SFO_PARK13,0.0,9.79,SFO_RICHMOND,charging_end,37.6215043664746,-122.375878694175,0.0
2933,1686893482890,aircraft2,SFO_PARK13,0.0,60.0,SFO_RICHMOND,aircraft_allocation,37.6215043664746,-122.375878694175,0.0
2934,1686893486008,aircraft3,SFO_FATO1,0.0,60.0,SFO_SJ,fato_arrival,37.6213780437358,-122.376427342586,0.0
2935,1686893488122,aircraft10,SJ_PARK16,0.0,3.9968028886505635e-15,RICHMOND_SJ,parked,37.3059430959902,-121.854169131574,0.0
2936,1686893491352,aircraft9,To stockton WP9,67.0,13.950000000000001,SFO_STOCKTON,cruise,37.94979,-121.352781,450.0
2937,1686893501008,aircraft3,SFO_hover_fix,0.0,58.79,SFO_SJ,hover_climb_end,37.621378,-122.376427,15.0
2938,1686893509960,aircraft12,SJ_SFO WP3,67.0,19.81,STOCKTON_SFO,cruise,37.395281,-122.100789,450.0
2939,1686893520619,aircraft13,RICHMOND_SFO_waypoint_10,67.0,7.105427357601002e-15,RICHMOND_SFO,cruise,37.634036,-122.409975,450.0
2940,1686893521008,aircraft3,SFO_departure_fix,18.0,57.79,SFO_SJ,climb_transition_end,37.62357,-122.367587,45.72
2941,1686893521009,aircraft2,SFO_PARK13,0.0,60.0,SFO_RICHMOND,pushback,37.6215043664746,-122.375878694175,0.0
2942,1686893521679,aircraft6,SJ_SFO WP6,67.0,3.9968028886505635e-15,STOCKTON_SFO,cruise,37.587997,-122.359024,106.68
2943,1686893525415,aircraft0,RICHMOND_PARK18,0.0,47.88999999999999,RICHMOND_SJ,aircraft_allocation,37.9135365482453,-122.331871720731,0.0
2944,1686893537679,aircraft6,SFO_approach_fix,36.0,3.9968028886505635e-15,STOCKTON_SFO,final_approach_fix_arrival,37.61423,-122.378428,45.72
2945,1686893541008,aircraft3,SFO_SJ_waypoint_1,45.0,57.1,SFO_SJ,climb_end,37.620013,-122.266036,106.68
2946,1686893549619,aircraft13,RICHMOND_SFO_waypoint_11,67.0,7.105427357601002e-15,RICHMOND_SFO,cruise,37.618964,-122.399106,106.68
2947,1686893550981,aircraft2,SFO_FATO1,0.0,60.0,SFO_RICHMOND,fato_arrival,37.6213780437358,-122.376427342586,0.0
2948,1686893565619,aircraft13,SFO_approach_fix,36.0,7.105427357601002e-15,RICHMOND_SFO,final_approach_fix_arrival,37.61423,-122.378428,45.72
2949,1686893565981,aircraft2,SFO_hover_fix,0.0,58.79,SFO_RICHMOND,hover_climb_end,37.621378,-122.376427,15.0
2950,1686893581352,aircraft9,Stockton Approach Fix,36.0,13.71,SFO_STOCKTON,final_approach_fix_arrival,37.941583,-121.358531,106.68
2951,1686893585981,aircraft2,SFO_departure_fix,18.0,57.79,SFO_RICHMOND,climb_transition_end,37.62357,-122.367587,45.72
2952,1686893593981,aircraft6,SFO_hover_fix,0.0,3.9968028886505635e-15,STOCKTON_SFO,hover_fix_arrival,37.621378,-122.376427,15.0
2953,1686893597352,aircraft9,Stockton FATO,0.0,13.090000000000002,SFO_STOCKTON,hover_fix_arrival,37.93819,-121.350342,45.72
2954,1686893600512,aircraft5,To stockton WP3,67.0,-4.440892098500626e-16,SFO_STOCKTON,cruise,37.754901,-121.500908,450.0
2955,1686893605981,aircraft2,SFO_RICHMOND_waypoint_1,45.0,57.1,SFO_RICHMOND,climb_end,37.655569,-122.340401,106.68
2956,1686893608981,aircraft6,SFO_FATO1,0.0,3.9968028886505635e-15,STOCKTON_SFO,landed,37.6213780437358,-122.376427342586,0.0
2957,1686893608982,aircraft6,SFO_FATO1,0.0,3.9968028886505635e-15,STOCKTON_SFO,ready_for_taxi_in,37.6213780437358,-122.376427342586,0.0
2958,1686893616981,aircraft13,SFO_hover_fix,0.0,7.105427357601002e-15,RICHMOND_SFO,hover_fix_arrival,37.621378,-122.376427,15.0
2959,1686893631981,aircraft13,SFO_FATO1,0.0,7.105427357601002e-15,RICHMOND_SFO,landed,37.6213780437358,-122.376427342586,0.0
2960,1686893631982,aircraft13,SFO_FATO1,0.0,7.105427357601002e-15,RICHMOND_SFO,ready_for_taxi_in,37.6213780437358,-122.376427342586,0.0
2961,1686893632352,aircraft9,STOCKTON_FATO1,0.0,10.270000000000001,SFO_STOCKTON,landed,37.9381903031836,-121.350342496127,0.0
2962,1686893632353,aircraft9,STOCKTON_FATO1,0.0,10.270000000000001,SFO_STOCKTON,ready_for_taxi_in,37.9381903031836,-121.350342496127,0.0
2963,1686893639499,aircraft6,SFO_PARK18,0.0,3.9968028886505635e-15,SFO_SJ,parked,37.6216482026196,-122.376611395214,0.0
2964,1686893639500,aircraft6,SFO_PARK18,0.0,3.9968028886505635e-15,SFO_SJ,aircraft_allocation,37.6216482026196,-122.376611395214,0.0
2965,1686893645415,aircraft0,RICHMOND_PARK18,0.0,47.88999999999999,RICHMOND_SJ,pushback,37.9135365482453,-122.331871720731,0.0
2966,1686893660960,aircraft12,SJ_SFO WP4,67.0,17.08,STOCKTON_SFO,cruise,37.450756,-122.192122,450.0
2967,1686893662325,aircraft9,STOCKTON_PARK12,0.0,10.270000000000001,SFO_STOCKTON,parked,37.93791882866,-121.350150844159,0.0
2968,1686893662499,aircraft13,SFO_PARK16,0.0,7.105427357601002e-15,RICHMOND_SFO,parked,37.6219212144522,-122.376155180287,0.0
2969,1686893668122,aircraft10,SJ_PARK16,0.0,3.9968028886505635e-15,RICHMOND_SJ,charging_start,37.3059430959902,-121.854169131574,0.0
2970,1686893675933,aircraft0,RICHMOND_FATO1,0.0,47.88999999999999,RICHMOND_SJ,fato_arrival,37.913252229749,-122.332008363263,0.0
2971,1686893690933,aircraft0,RICHMOND_hover_fix,0.0,46.67999999999999,RICHMOND_SJ,hover_climb_end,37.91325223,-122.3320084,15.0
2972,1686893700311,aircraft4,To stockton WP4,67.0,34.68,SJ_STOCKTON,cruise,37.875994,-121.390534,450.0
2973,1686893710933,aircraft0,RICHMOND_departure_fix,18.0,45.67999999999999,RICHMOND_SJ,climb_transition_end,37.909593,-122.340109,45.72
2974,1686893730933,aircraft0,Richmond_SJ WP1,45.0,44.989999999999995,RICHMOND_SJ,climb_end,37.904488,-122.331765,106.68
2975,1686893742981,aircraft2,SFO_RICHMOND_waypoint_2,56.0,55.03,SFO_RICHMOND,cruise,37.722559,-122.318102,450.0
2976,1686893745008,aircraft3,SFO_SJ_waypoint_2,56.0,54.02,SFO_SJ,cruise,37.579685,-122.146453,450.0
2977,1686893747933,aircraft0,Richmond_SJ WP2,56.0,44.73,RICHMOND_SJ,cruise,37.897716,-122.325172,450.0
2978,1686893757933,aircraft0,Intersect SFO_Richmond and Richmond_SJ,67.0,44.55,RICHMOND_SJ,cruise,37.892492,-122.321299,450.0
2979,1686893759499,aircraft6,SFO_PARK18,0.0,3.9968028886505635e-15,SFO_SJ,pushback,37.6216482026196,-122.376611395214,0.0
2980,1686893774311,aircraft4,Intersect stockton and Stockton_SJ_SFO,67.0,33.339999999999996,SJ_STOCKTON,cruise,37.904597,-121.346988,450.0
2981,1686893779933,aircraft0,Richmond_SJ WP3,67.0,44.15,RICHMOND_SJ,cruise,37.885721,-122.306475,450.0
2982,1686893781967,aircraft11,Richmond_Stockton WP8,67.0,36.830000000000005,RICHMOND_STOCKTON,cruise,37.98791,-121.504677,450.0
2983,1686893790017,aircraft6,SFO_FATO1,0.0,3.9968028886505635e-15,SFO_SJ,fato_arrival,37.6213780437358,-122.376427342586,0.0
2984,1686893805017,aircraft6,SFO_hover_fix,0.0,3.9968028886505635e-15,SFO_SJ,hover_climb_end,37.621378,-122.376427,15.0
2985,1686893814933,aircraft0,Richmond_SJ WP4,67.0,43.519999999999996,RICHMOND_SJ,cruise,37.869168,-122.289747,450.0
2986,1686893818311,aircraft4,To stockton WP6,67.0,32.55,SJ_STOCKTON,cruise,37.926417,-121.328118,450.0
2987,1686893825017,aircraft6,SFO_departure_fix,18.0,3.9968028886505635e-15,SFO_SJ,climb_transition_end,37.62357,-122.367587,45.72
2988,1686893830311,aircraft7,To stockton WP3,67.0,-3.552713678800501e-15,SJ_STOCKTON,cruise,37.754901,-121.500908,450.0
2989,1686893839967,aircraft1,Richmond_Stockton WP7,67.0,30.4,RICHMOND_STOCKTON,cruise,37.991038,-121.744975,450.0
2990,1686893842325,aircraft9,STOCKTON_PARK12,0.0,10.270000000000001,SFO_STOCKTON,charging_start,37.93791882866,-121.350150844159,0.0
2991,1686893842499,aircraft13,SFO_PARK16,0.0,7.105427357601002e-15,RICHMOND_SFO,charging_start,37.6219212144522,-122.376155180287,0.0
2992,1686893845017,aircraft6,SFO_SJ_waypoint_1,45.0,3.9968028886505635e-15,SFO_SJ,climb_end,37.620013,-122.266036,106.68
2993,1686893845311,aircraft4,To stockton WP7,67.0,32.059999999999995,SJ_STOCKTON,cruise,37.942488,-121.329364,450.0
2994,1686893847512,aircraft5,To stockton WP4,67.0,-4.440892098500626e-16,SFO_STOCKTON,cruise,37.875994,-121.390534,450.0
2995,1686893851981,aircraft2,SFO_RICHMOND_waypoint_3,67.0,53.06,SFO_RICHMOND,cruise,37.783614,-122.349603,450.0
2996,1686893857960,aircraft12,SJ_SFO WP5,67.0,13.519999999999998,STOCKTON_SFO,cruise,37.532833,-122.300403,450.0
2997,1686893868311,aircraft4,To stockton WP8,67.0,31.639999999999993,SJ_STOCKTON,cruise,37.951189,-121.343226,450.0
2998,1686893881311,aircraft4,To stockton WP9,67.0,31.399999999999995,SJ_STOCKTON,cruise,37.94979,-121.352781,450.0
2999,1686893901967,aircraft11,Richmond_Stockton WP9,67.0,34.660000000000004,RICHMOND_STOCKTON,cruise,37.968537,-121.416435,450.0
3000,1686893911008,aircraft3,Merge Richmond_SJ and SFO_SJ,67.0,51.02,SFO_SJ,cruise,37.541639,-122.030063,450.0
3001,1686893921512,aircraft5,Intersect stockton and Stockton_SJ_SFO,67.0,-4.440892098500626e-16,SFO_STOCKTON,cruise,37.904597,-121.346988,450.0
3002,1686893937981,aircraft2,SFO_RICHMOND_waypoint_4,67.0,51.5,SFO_RICHMOND,cruise,37.835204,-122.341485,450.0
3003,1686893965512,aircraft5,To stockton WP6,67.0,-4.440892098500626e-16,SFO_STOCKTON,cruise,37.926417,-121.328118,450.0
3004,1686893971311,aircraft4,Stockton Approach Fix,36.0,31.159999999999997,SJ_STOCKTON,final_approach_fix_arrival,37.941583,-121.358531,106.68
3005,1686893977960,aircraft12,SJ_SFO WP6,67.0,11.349999999999998,STOCKTON_SFO,cruise,37.587997,-122.359024,106.68
3006,1686893978933,aircraft0,Richmond_SJ WP5,67.0,40.559999999999995,RICHMOND_SJ,cruise,37.789045,-122.216524,450.0
3007,1686893987311,aircraft4,Stockton FATO,0.0,30.539999999999996,SJ_STOCKTON,hover_fix_arrival,37.93819,-121.350342,45.72
3008,1686893991967,aircraft11,Stockton Approach Fix,36.0,34.42,RICHMOND_STOCKTON,final_approach_fix_arrival,37.941583,-121.358531,106.68
3009,1686893992512,aircraft5,To stockton WP7,67.0,-4.440892098500626e-16,SFO_STOCKTON,cruise,37.942488,-121.329364,450.0
3010,1686893993960,aircraft12,SFO_approach_fix,36.0,11.309999999999999,STOCKTON_SFO,final_approach_fix_arrival,37.61423,-122.378428,45.72
3011,1686894001960,aircraft12,SFO_hover_fix,0.0,10.999999999999998,STOCKTON_SFO,hover_fix_arrival,37.621378,-122.376427,15.0
3012,1686894015512,aircraft5,To stockton WP8,67.0,-4.440892098500626e-16,SFO_STOCKTON,cruise,37.951189,-121.343226,450.0
3013,1686894016960,aircraft12,SFO_FATO1,0.0,9.79,STOCKTON_SFO,landed,37.6213780437358,-122.376427342586,0.0
3014,1686894016961,aircraft12,SFO_FATO1,0.0,9.79,STOCKTON_SFO,ready_for_taxi_in,37.6213780437358,-122.376427342586,0.0
3015,1686894016981,aircraft2,SFO_RICHMOND_waypoint_5,67.0,50.08,SFO_RICHMOND,cruise,37.8802,-122.322444,450.0
3016,1686894022311,aircraft4,STOCKTON_FATO1,0.0,27.719999999999995,SJ_STOCKTON,landed,37.9381903031836,-121.350342496127,0.0
3017,1686894022312,aircraft4,STOCKTON_FATO1,0.0,27.719999999999995,SJ_STOCKTON,ready_for_taxi_in,37.9381903031836,-121.350342496127,0.0
3018,1686894028512,aircraft5,To stockton WP9,67.0,-4.440892098500626e-16,SFO_STOCKTON,cruise,37.94979,-121.352781,450.0
3019,1686894036981,aircraft2,Intersect SFO_Richmond and Richmond_SJ,67.0,49.72,SFO_RICHMOND,cruise,37.892492,-122.321299,450.0
3020,1686894038311,aircraft11,Stockton FATO,0.0,33.800000000000004,RICHMOND_STOCKTON,hover_fix_arrival,37.93819,-121.350342,45.72
3021,1686894047478,aircraft12,SFO_PARK11,0.0,9.79,STOCKTON_SFO,parked,37.6216274502736,-122.37623209125,0.0
3022,1686894049017,aircraft6,SFO_SJ_waypoint_2,56.0,3.9968028886505635e-15,SFO_SJ,cruise,37.579685,-122.146453,450.0
3023,1686894051981,aircraft2,Merge SFO_Richmond and SJ_Richmond,67.0,49.449999999999996,SFO_RICHMOND,cruise,37.901337,-122.319858,106.68
3024,1686894052829,aircraft4,STOCKTON_PARK16,0.0,27.719999999999995,STOCKTON_SJ,parked,37.9384700217001,-121.350456226674,0.0
3025,1686894052830,aircraft4,STOCKTON_PARK16,0.0,27.719999999999995,STOCKTON_SJ,aircraft_allocation,37.9384700217001,-121.350456226674,0.0
3026,1686894067981,aircraft2,RICHMOND_approach_fix,36.0,49.41,SFO_RICHMOND,final_approach_fix_arrival,37.908936,-122.324382,45.72
3027,1686894073311,aircraft11,STOCKTON_FATO1,0.0,30.980000000000004,RICHMOND_STOCKTON,landed,37.9381903031836,-121.350342496127,0.0
3028,1686894073312,aircraft11,STOCKTON_FATO1,0.0,30.980000000000004,RICHMOND_STOCKTON,ready_for_taxi_in,37.9381903031836,-121.350342496127,0.0
3029,1686894075981,aircraft2,RICHMOND_hover_fix,0.0,49.099999999999994,SFO_RICHMOND,hover_fix_arrival,37.91325223,-122.3320084,15.0
3030,1686894077311,aircraft7,To stockton WP4,67.0,-3.552713678800501e-15,SJ_STOCKTON,cruise,37.875994,-121.390534,450.0
3031,1686894090981,aircraft2,RICHMOND_FATO1,0.0,47.88999999999999,SFO_RICHMOND,landed,37.913252229749,-122.332008363263,0.0
3032,1686894090982,aircraft2,RICHMOND_FATO1,0.0,47.88999999999999,SFO_RICHMOND,ready_for_taxi_in,37.913252229749,-122.332008363263,0.0
3033,1686894103284,aircraft11,STOCKTON_PARK13,0.0,30.980000000000004,RICHMOND_STOCKTON,parked,37.937924819911,-121.350550424266,0.0
3034,1686894118512,aircraft5,Stockton Approach Fix,36.0,-4.440892098500626e-16,SFO_STOCKTON,final_approach_fix_arrival,37.941583,-121.358531,106.68
3035,1686894120954,aircraft2,RICHMOND_PARK12,0.0,47.88999999999999,SFO_RICHMOND,parked,37.9130774590152,-122.331698921435,0.0
3036,1686894134512,aircraft5,Stockton FATO,0.0,-4.440892098500626e-16,SFO_STOCKTON,hover_fix_arrival,37.93819,-121.350342,45.72
3037,1686894149008,aircraft3,Intersect Richmond_SJ and SJ Richmond,67.0,46.720000000000006,SFO_SJ,cruise,37.435286,-121.908137,450.0
3038,1686894151311,aircraft7,Intersect stockton and Stockton_SJ_SFO,67.0,-3.552713678800501e-15,SJ_STOCKTON,cruise,37.904597,-121.346988,450.0
3039,1686894153967,aircraft1,Richmond_Stockton WP8,67.0,24.72,RICHMOND_STOCKTON,cruise,37.98791,-121.504677,450.0
3040,1686894169512,aircraft5,STOCKTON_FATO1,0.0,-4.440892098500626e-16,SFO_STOCKTON,landed,37.9381903031836,-121.350342496127,0.0
3041,1686894169513,aircraft5,STOCKTON_FATO1,0.0,-4.440892098500626e-16,SFO_STOCKTON,ready_for_taxi_in,37.9381903031836,-121.350342496127,0.0
3042,1686894172829,aircraft4,STOCKTON_PARK16,0.0,27.719999999999995,STOCKTON_SJ,pushback,37.9384700217001,-121.350456226674,0.0
3043,1686894195311,aircraft7,To stockton WP6,67.0,-3.552713678800501e-15,SJ_STOCKTON,cruise,37.926417,-121.328118,450.0
3044,1686894200030,aircraft5,STOCKTON_PARK14,0.0,-4.440892098500626e-16,SFO_STOCKTON,parked,37.9381213326703,-121.350719068341,0.0
3045,1686894203347,aircraft4,STOCKTON_FATO1,0.0,27.719999999999995,STOCKTON_SJ,fato_arrival,37.9381903031836,-121.350342496127,0.0
3046,1686894215017,aircraft6,Merge Richmond_SJ and SFO_SJ,67.0,3.9968028886505635e-15,SFO_SJ,cruise,37.541639,-122.030063,450.0
3047,1686894222311,aircraft7,To stockton WP7,67.0,-3.552713678800501e-15,SJ_STOCKTON,cruise,37.942488,-121.329364,450.0
3048,1686894227478,aircraft12,SFO_PARK11,0.0,9.79,STOCKTON_SFO,charging_start,37.6216274502736,-122.37623209125,0.0
3049,1686894238347,aircraft4,Stockton FATO,0.0,24.899999999999995,STOCKTON_SJ,hover_climb_end,37.93819,-121.350342,45.72
3050,1686894245311,aircraft7,To stockton WP8,67.0,-3.552713678800501e-15,SJ_STOCKTON,cruise,37.951189,-121.343226,450.0
3051,1686894247933,aircraft0,Richmond_SJ WP6,67.0,35.699999999999996,RICHMOND_SJ,cruise,37.643364,-122.126319,450.0
3052,1686894258311,aircraft7,To stockton WP9,67.0,-3.552713678800501e-15,SJ_STOCKTON,cruise,37.94979,-121.352781,450.0
3053,1686894262008,aircraft3,Split Richmond_SJ WP9,67.0,44.68000000000001,SFO_SJ,cruise,37.377255,-121.863401,106.68
3054,1686894273967,aircraft1,Richmond_Stockton WP9,67.0,22.549999999999997,RICHMOND_STOCKTON,cruise,37.968537,-121.416435,450.0
3055,1686894278008,aircraft3,SJ_approach_fix,36.0,44.64000000000001,SFO_SJ,final_approach_fix_arrival,37.311332,-121.84835,45.72
3056,1686894279347,aircraft4,Stockton Departure Fix,18.0,22.839999999999996,STOCKTON_SJ,climb_transition_end,37.931267,-121.347174,106.68
3057,1686894283284,aircraft11,STOCKTON_PARK13,0.0,30.980000000000004,RICHMOND_STOCKTON,charging_start,37.937924819911,-121.350550424266,0.0
3058,1686894286008,aircraft3,SJ_hover_fix,0.0,44.330000000000005,SFO_SJ,hover_fix_arrival,37.305658,-121.8540561,15.0
3059,1686894300954,aircraft2,RICHMOND_PARK12,0.0,47.88999999999999,RICHMOND_STOCKTON,aircraft_allocation,37.9130774590152,-122.331698921435,0.0
3060,1686894301008,aircraft3,SJ_FATO1,0.0,43.120000000000005,SFO_SJ,landed,37.3056580008058,-121.85405613654,0.0
3061,1686894301009,aircraft3,SJ_FATO1,0.0,43.120000000000005,SFO_SJ,ready_for_taxi_in,37.3056580008058,-121.85405613654,0.0
3062,1686894330981,aircraft3,SJ_PARK12,0.0,43.120000000000005,SFO_SJ,parked,37.3054141180908,-121.853826032573,0.0
3063,1686894348311,aircraft7,Stockton Approach Fix,36.0,-3.552713678800501e-15,SJ_STOCKTON,final_approach_fix_arrival,37.941583,-121.358531,106.68
3064,1686894363967,aircraft1,Stockton Approach Fix,36.0,22.31,RICHMOND_STOCKTON,final_approach_fix_arrival,37.941583,-121.358531,106.68
3065,1686894364311,aircraft7,Stockton FATO,0.0,-3.552713678800501e-15,SJ_STOCKTON,hover_fix_arrival,37.93819,-121.350342,45.72
3066,1686894380030,aircraft5,STOCKTON_PARK14,0.0,-4.440892098500626e-16,SFO_STOCKTON,charging_start,37.9381213326703,-121.350719068341,0.0
3067,1686894389347,aircraft4,Stockton_SJ_SFO WP1,45.0,18.979999999999997,STOCKTON_SJ,climb_end,37.917514,-121.347093,450.0
3068,1686894399311,aircraft7,STOCKTON_FATO1,0.0,-3.552713678800501e-15,SJ_STOCKTON,landed,37.9381903031836,-121.350342496127,0.0
3069,1686894399312,aircraft7,STOCKTON_FATO1,0.0,-3.552713678800501e-15,SJ_STOCKTON,ready_for_taxi_in,37.9381903031836,-121.350342496127,0.0
3070,1686894415311,aircraft1,Stockton FATO,0.0,21.689999999999998,RICHMOND_STOCKTON,hover_fix_arrival,37.93819,-121.350342,45.72
3071,1686894420954,aircraft2,RICHMOND_PARK12,0.0,47.88999999999999,RICHMOND_STOCKTON,pushback,37.9130774590152,-122.331698921435,0.0
3072,1686894429829,aircraft7,STOCKTON_PARK15,0.0,-3.552713678800501e-15,STOCKTON_SFO,parked,37.9383214396354,-121.350687162705,0.0
3073,1686894429830,aircraft7,STOCKTON_PARK15,0.0,-3.552713678800501e-15,STOCKTON_SFO,aircraft_allocation,37.9383214396354,-121.350687162705,0.0
3074,1686894450311,aircraft1,STOCKTON_FATO1,0.0,18.869999999999997,RICHMOND_STOCKTON,landed,37.9381903031836,-121.350342496127,0.0
3075,1686894450312,aircraft1,STOCKTON_FATO1,0.0,18.869999999999997,RICHMOND_STOCKTON,ready_for_taxi_in,37.9381903031836,-121.350342496127,0.0
3076,1686894450927,aircraft2,RICHMOND_FATO1,0.0,47.88999999999999,RICHMOND_STOCKTON,fato_arrival,37.913252229749,-122.332008363263,0.0
3077,1686894453017,aircraft6,Intersect Richmond_SJ and SJ Richmond,67.0,3.9968028886505635e-15,SFO_SJ,cruise,37.435286,-121.908137,450.0
3078,1686894458933,aircraft0,Merge Richmond_SJ and SFO_SJ,67.0,31.889999999999997,RICHMOND_SJ,cruise,37.541639,-122.030063,450.0
3079,1686894465927,aircraft2,RICHMOND_hover_fix,0.0,46.67999999999999,RICHMOND_STOCKTON,hover_climb_end,37.91325223,-122.3320084,15.0
3080,1686894474347,aircraft4,Stockton_SJ_SFO WP2,56.0,17.699999999999996,STOCKTON_SJ,cruise,37.875074,-121.340927,450.0
3081,1686894480829,aircraft1,STOCKTON_PARK11,0.0,18.869999999999997,RICHMOND_STOCKTON,parked,37.9381728572703,-121.349956371711,0.0
3082,1686894485927,aircraft2,RICHMOND_departure_fix,18.0,45.67999999999999,RICHMOND_STOCKTON,climb_transition_end,37.909593,-122.340109,45.72
3083,1686894505927,aircraft2,Richmond_Stockton wp1,45.0,44.989999999999995,RICHMOND_STOCKTON,climb_end,37.910754,-122.345196,106.68
3084,1686894510981,aircraft3,SJ_PARK12,0.0,43.120000000000005,SJ_SFO,aircraft_allocation,37.3054141180908,-121.853826032573,0.0
3085,1686894512927,aircraft2,Richmond_Stockton WP2,56.0,44.879999999999995,RICHMOND_STOCKTON,cruise,37.914355,-122.345572,450.0
3086,1686894519927,aircraft2,Richmond_Stockton WP3,67.0,44.76,RICHMOND_STOCKTON,cruise,37.918573,-122.343781,450.0
3087,1686894534927,aircraft2,Richmond_Stockton WP4,67.0,44.489999999999995,RICHMOND_STOCKTON,cruise,37.924394,-122.335276,450.0
3088,1686894549829,aircraft7,STOCKTON_PARK15,0.0,-3.552713678800501e-15,STOCKTON_SFO,pushback,37.9383214396354,-121.350687162705,0.0
3089,1686894566017,aircraft6,Split Richmond_SJ WP9,67.0,3.9968028886505635e-15,SFO_SJ,cruise,37.377255,-121.863401,106.68
3090,1686894580347,aircraft7,STOCKTON_FATO1,0.0,-3.552713678800501e-15,STOCKTON_SFO,fato_arrival,37.9381903031836,-121.350342496127,0.0
3091,1686894582017,aircraft6,SJ_approach_fix,36.0,3.9968028886505635e-15,SFO_SJ,final_approach_fix_arrival,37.311332,-121.84835,45.72
3092,1686894590017,aircraft6,SJ_hover_fix,0.0,3.9968028886505635e-15,SFO_SJ,hover_fix_arrival,37.305658,-121.8540561,15.0
3093,1686894598347,aircraft4,Stockton_SJ_SFO WP3,67.0,15.459999999999996,STOCKTON_SJ,cruise,37.809173,-121.385221,450.0
3094,1686894605017,aircraft6,SJ_FATO1,0.0,3.9968028886505635e-15,SFO_SJ,landed,37.3056580008058,-121.85405613654,0.0
3095,1686894605018,aircraft6,SJ_FATO1,0.0,3.9968028886505635e-15,SFO_SJ,ready_for_taxi_in,37.3056580008058,-121.85405613654,0.0
3096,1686894615347,aircraft7,Stockton FATO,0.0,-3.552713678800501e-15,STOCKTON_SFO,hover_climb_end,37.93819,-121.350342,45.72
3097,1686894630981,aircraft3,SJ_PARK12,0.0,43.120000000000005,SJ_SFO,pushback,37.3054141180908,-121.853826032573,0.0
3098,1686894635535,aircraft6,SJ_PARK14,0.0,3.9968028886505635e-15,SJ_RICHMOND,parked,37.30554124248,-121.854405990325,0.0
3099,1686894635536,aircraft6,SJ_PARK14,0.0,3.9968028886505635e-15,SJ_RICHMOND,aircraft_allocation,37.30554124248,-121.854405990325,0.0
3100,1686894651927,aircraft2,Richmond_Stockton WP5,67.0,42.379999999999995,RICHMOND_STOCKTON,cruise,37.939736,-122.247608,450.0
3101,1686894656347,aircraft7,Stockton Departure Fix,18.0,-3.552713678800501e-15,STOCKTON_SFO,climb_transition_end,37.931267,-121.347174,106.68
3102,1686894660829,aircraft1,STOCKTON_PARK11,0.0,18.869999999999997,RICHMOND_STOCKTON,charging_start,37.9381728572703,-121.349956371711,0.0
3103,1686894660954,aircraft3,SJ_FATO1,0.0,43.120000000000005,SJ_SFO,fato_arrival,37.3056580008058,-121.85405613654,0.0
3104,1686894675954,aircraft3,SJ_hover_fix,0.0,41.910000000000004,SJ_SFO,hover_climb_end,37.305658,-121.8540561,15.0
3105,1686894695954,aircraft3,SJ_departure_fix,18.0,40.910000000000004,SJ_SFO,climb_transition_end,37.304832,-121.863192,45.72
3106,1686894696933,aircraft0,Intersect Richmond_SJ and SJ Richmond,67.0,27.589999999999996,RICHMOND_SJ,cruise,37.435286,-121.908137,450.0
3107,1686894715954,aircraft3,SJ_SFO WP1,45.0,40.220000000000006,SJ_SFO,climb_end,37.312145,-121.881113,106.68
3108,1686894751891,aircraft8,RICHMOND_PARK13,0.0,-3.1086244689504383e-15,RICHMOND_SFO,charging_end,37.9129516167969,-122.331989874097,0.0
3109,1686894751892,aircraft8,RICHMOND_PARK13,0.0,60.0,RICHMOND_SFO,aircraft_allocation,37.9129516167969,-122.331989874097,0.0
3110,1686894751899,aircraft8,RICHMOND_PARK13,0.0,60.0,RICHMOND_SFO,pushback,37.9129516167969,-122.331989874097,0.0
3111,1686894755535,aircraft6,SJ_PARK14,0.0,3.9968028886505635e-15,SJ_RICHMOND,pushback,37.30554124248,-121.854405990325,0.0
3112,1686894766347,aircraft7,Stockton_SJ_SFO WP1,45.0,-3.552713678800501e-15,STOCKTON_SFO,climb_end,37.917514,-121.347093,450.0
3113,1686894774347,aircraft4,Stockton_SJ_SFO WP4,67.0,12.279999999999996,STOCKTON_SJ,cruise,37.727471,-121.471301,450.0
3114,1686894781864,aircraft8,RICHMOND_FATO1,0.0,60.0,RICHMOND_SFO,fato_arrival,37.913252229749,-122.332008363263,0.0
3115,1686894786053,aircraft6,SJ_FATO1,0.0,3.9968028886505635e-15,SJ_RICHMOND,fato_arrival,37.3056580008058,-121.85405613654,0.0
3116,1686894796864,aircraft8,RICHMOND_hover_fix,0.0,58.79,RICHMOND_SFO,hover_climb_end,37.91325223,-122.3320084,15.0
