05:37:28 INFO    Saved idle time 00:16:44 between charging end or arrival and the flight allocation for aircraft 1 at SFO.
05:44:23 INFO    Saved idle time 00:05:32 between charging end or arrival and the flight allocation for aircraft 2 at SFO.
05:45:43 INFO    Saved idle time of 01:04:50 between initial arrival and first flight for aircraft 8 at MV.
05:57:47 INFO    Saved idle time 00:15:50 between charging end or arrival and the flight allocation for aircraft 5 at SFO.
06:01:59 INFO    Saved idle time of 00:00:30 between arrival and charging for aircraft 8 at SFO_PARK18.
06:04:22 INFO    Saved idle time 01:22:46 between charging end or arrival and the flight allocation for aircraft 6 at MV.
06:10:18 INFO    Saved idle time 00:26:38 between charging end or arrival and the flight allocation for aircraft 3 at SFO.
06:12:17 INFO    Saved idle time 01:26:18 between charging end or arrival and the flight allocation for aircraft 7 at MV.
06:14:57 INFO    Saved idle time of 00:00:30 between arrival and charging for aircraft 5 at MV_PARK14.
06:23:38 INFO    Saved idle time 01:13:38 between charging end or arrival and the flight allocation for aircraft 9 at MV.
06:26:02 INFO    Saved idle time 00:36:28 between charging end or arrival and the flight allocation for aircraft 4 at SFO.
06:36:13 INFO    Saved idle time 00:18:58 between charging end or arrival and the flight allocation for aircraft 8 at SFO.
06:38:56 INFO    Saved idle time 00:21:39 between charging end or arrival and the flight allocation for aircraft 6 at SFO.
06:42:15 INFO    Saved idle time 01:14:51 between charging end or arrival and the flight allocation for aircraft 10 at MV.
06:45:16 INFO    Saved idle time 00:20:04 between charging end or arrival and the flight allocation for aircraft 7 at SFO.
06:51:40 INFO    Saved idle time 01:18:04 between charging end or arrival and the flight allocation for aircraft 11 at MV.
06:56:53 INFO    Saved idle time 00:20:21 between charging end or arrival and the flight allocation for aircraft 9 at SFO.
06:58:00 INFO    Saved idle time 01:18:08 between charging end or arrival and the flight allocation for aircraft 12 at MV.
07:00:41 INFO    Saved idle time of 00:00:30 between arrival and charging for aircraft 6 at MV_PARK17.
07:04:32 INFO    Saved idle time 01:24:20 between charging end or arrival and the flight allocation for aircraft 0 at MV.
07:08:18 INFO    Saved idle time 00:13:08 between charging end or arrival and the flight allocation for aircraft 10 at SFO.
07:09:13 INFO    Saved idle time of 00:00:30 between arrival and charging for aircraft 7 at MV_PARK16.
07:19:57 INFO    Saved idle time of 00:00:29 between arrival and charging for aircraft 0 at SFO_PARK12.
07:20:40 INFO    Saved idle time 00:16:04 between charging end or arrival and the flight allocation for aircraft 11 at SFO.
07:21:02 INFO    Saved idle time 01:30:39 between charging end or arrival and the flight allocation for aircraft 1 at MV.
07:25:42 INFO    Saved idle time of 00:00:29 between arrival and charging for aircraft 9 at MV_PARK13.
07:26:57 INFO    Saved idle time 00:14:57 between charging end or arrival and the flight allocation for aircraft 12 at SFO.
07:33:24 INFO    Saved idle time 01:26:51 between charging end or arrival and the flight allocation for aircraft 2 at MV.
07:36:27 INFO    Saved idle time of 00:00:30 between arrival and charging for aircraft 1 at SFO_PARK18.
07:38:04 INFO    Saved idle time of 00:00:30 between arrival and charging for aircraft 10 at MV_PARK15.
07:39:42 INFO    Saved idle time 01:13:54 between charging end or arrival and the flight allocation for aircraft 3 at MV.
07:39:56 INFO    Saved idle time 00:05:03 between charging end or arrival and the flight allocation for aircraft 0 at SFO.
07:44:22 INFO    Saved idle time of 00:00:29 between arrival and charging for aircraft 11 at MV_PARK12.
07:48:49 INFO    Saved idle time of 00:00:30 between arrival and charging for aircraft 2 at SFO_PARK17.
07:50:40 INFO    Saved idle time 01:20:46 between charging end or arrival and the flight allocation for aircraft 5 at MV.
07:51:42 INFO    Saved idle time 00:01:40 between charging end or arrival and the flight allocation for aircraft 1 at SFO.
07:53:20 INFO    Saved idle time of 00:00:30 between arrival and charging for aircraft 12 at MV_PARK14.
07:55:06 INFO    Saved idle time of 00:00:30 between arrival and charging for aircraft 3 at SFO_PARK16.
07:59:37 INFO    Saved idle time 01:15:12 between charging end or arrival and the flight allocation for aircraft 4 at MV.
08:02:27 INFO    Saved idle time 01:08:36 between charging end or arrival and the flight allocation for aircraft 8 at MV.
08:03:04 INFO    Saved idle time 00:00:00 between charging end or arrival and the flight allocation for aircraft 2 at SFO.
08:15:02 INFO    Saved idle time of 00:00:30 between arrival and charging for aircraft 4 at SFO_PARK14.
08:17:51 INFO    Saved idle time of 00:00:29 between arrival and charging for aircraft 8 at SFO_PARK13.
08:18:31 INFO    Saved idle time 01:02:15 between charging end or arrival and the flight allocation for aircraft 6 at MV.
08:21:02 INFO    Saved idle time 00:16:15 between charging end or arrival and the flight allocation for aircraft 5 at SFO.
08:22:58 INFO    Saved idle time 00:58:10 between charging end or arrival and the flight allocation for aircraft 7 at MV.
08:23:15 INFO    Saved idle time 00:14:13 between charging end or arrival and the flight allocation for aircraft 3 at SFO.
08:25:55 INFO    Saved idle time 00:45:16 between charging end or arrival and the flight allocation for aircraft 9 at MV.
08:34:58 INFO    Saved idle time 00:05:00 between charging end or arrival and the flight allocation for aircraft 4 at SFO.
08:36:28 INFO    Saved idle time of 00:00:30 between arrival and charging for aircraft 5 at MV_PARK16.
08:36:56 INFO    Saved idle time 00:42:58 between charging end or arrival and the flight allocation for aircraft 10 at MV.
08:43:05 INFO    Saved idle time 00:11:18 between charging end or arrival and the flight allocation for aircraft 8 at SFO.
08:43:57 INFO    Saved idle time 00:44:19 between charging end or arrival and the flight allocation for aircraft 11 at MV.
08:52:00 INFO    Saved idle time 00:20:34 between charging end or arrival and the flight allocation for aircraft 6 at SFO.
09:04:47 INFO    Saved idle time 00:28:06 between charging end or arrival and the flight allocation for aircraft 7 at SFO.
09:08:23 INFO    Saved idle time 01:04:35 between charging end or arrival and the flight allocation for aircraft 0 at MV.
